website,date of discovery or report,city,STATE,source,reported phenomenon other than swastika,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,locations,site of documented incident,structure,url_to_jpg,target,target,Trump Supporter,culprit, ,notes,Actor 1,Move 1,"Actor 1
Move 1",Actor 2,Move 2,"Actor 2
Move 2",Actor 3,Move 3,"Actor 3
Move 3",Actor 4,Move 4,"Actor 4
Move 4",Number of Moves,Classification of Incident,reported phenomenon broad classification,combined moves,combined actors,combined targets,Trump Mention,Police Involvement,Police Move,Religious Leader Involvement,Letters/Statements Issued,Clean Up/Cover Up,Clean Up/Cover Up Actor,suspension/denial of access to space,Other Move,Other Actor,Policy/Committee/System Created,Gathering/Protest/Vigil/Demonstration Held,Victim Support,Support Metagenre,Silence Metagenre
https://theswellesleyreport.com/2019/10/wellesley-schools-grapple-with-bathroom-swastika-athlete-called-racial-slur/,10/25/2019,Wellesley,MA,Local News,act-of-antisemitism,,,,,no,unidentified,middle school,K-12,bathroom,,,,FALSE,,"This from Wellesley Middle School principal Mark Ito in a letter to the WMS community:

Dear WMS Community,

It is with deep concern that I share with you that a swastika was found in one of the boys’ bathrooms at the middle school in the evening hours, late last week.  As we continue to investigate, we are unsure of who drew it, but we do feel it was done after school hours when the building was open for evening activities.  Regardless, this act of antiSemitism is something that will not be tolerated in our school and district.  As the building leader, I feel that any act that does not support our values of inclusivity and safety for all, will be strongly addressed by our WPS/WMS administration.  

In response, we will continue to discuss strategies with our community partners from Temple Beth Elohim, consider the timing of our antisemitic curriculum delivered in social studies classes, think of potential educational opportunities from the Anti-Defamation League (ADL), and monitor our building for safety.  I also plan to communicate a message to all students in our school that expresses my concerns and thoughts about antisemitic and racist acts.  We are a caring community at WMS, and I want everyone to be responsible for our feelings of safety and respect that need to be practiced daily.

If you have any information that you feel is important for our school to know, please contact me or one of our assistant principals directly.  Additionally, I hope that you will talk to your children about the incident, as it involves all of us.  As a school, we feel such sorrow and remorse when antisemitic incidents happen, as we work tirelessly to try and prevent them.  That being said, I feel confident in our ability to address — reactively and proactively – those things that negatively impede our school days and greater lives.  We continue to strive for safety for all students at WMS.

Sincerely,

Mark Ito
Principal, Wellesley Middle School             Dear Members of the Wellesley Community,

As we continue to hold diversity, equity, and inclusion as high priorities in the Wellesley Public Schools, we have recently been reminded of the challenges we face in pursuit of these values. Following an athletic competition last week, a WHS athlete was called a racial slur by an athlete from a neighboring community. At the end of the week, we discovered a swastika drawn in a bathroom at Wellesley Middle School. The District has reported both of these incidents to the Wellesley Police Department and the Anti-Defamation League.

Let me be clear that any actions involving language and/or symbols of hate are unacceptable and will not be tolerated in our District.  Each of these incidents also underscores the importance of our continued efforts to ensure that our school community remains a safe and inclusive place for all of our students and staff.

When hate is allowed to grow unchecked, it can lead to tragic consequences. Just one year ago yesterday, a gunman took the lives of eleven worshippers at the Tree of Life Synagogue in Pittsburgh. We are clearly not immune from the issues of hate and division that are on the rise in our country.  As we engage with each other and our young people, I ask that all members of our community speak with one, unambiguous voice in support of our core values of Respect for Human Differences, Cooperative and Caring Relationships, and Commitment to Community. 

Thank you,

David F. Lussier, Ed.D.
Superintendent of Schools",,school administration,letters/statements,"school administration
letters/statements",school administration,letters/statements,"school administration
letters/statements",school administration,gathering/protest/vigil/demonstration,"school administration
gathering/protest/vigil/demonstration",,,"
",3,Other,other,"letters/statements, letters/statements, gathering/protest/vigil/demonstration","school administration, school administration, school administration",,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,TRUE,FALSE,TRUE,FALSE
https://www.masslive.com/police-fire/2019/10/smith-college-reacts-to-discovery-of-swastika-graffiti-in-multiple-locations-on-campus.html,10/25/2019,Northhampton,MA,Local News,graffiti,vandalism,,,,no,ink,campus building,college,exterior urban wall,,,,FALSE,,"“I condemn in the strongest terms this act of hatred and cowardice,” Smith President Kathleen McCartney said in a statement.

She said the vandalism has left her sickened and angry.

“These are not just marks on a wall but attacks on our community and the values we hold central to our shared humanity,” she said. “Hate has no place at Smith.”Each has since been covered up, and the campus is working to remove them permanently, the college said.

Smith students, faculty and staff are being asked to notify police if they find any similar graffiti on other locations.

Campus police are also conducting a search of the campus for any more graffiti or similar acts of vandalism.

The school will also be attending to the safety and well-being of the campus community, especially Jewish students and employees. Matilda Cantwell, director of religious and spiritual life at Smith, will be in Helen Hills Hills Chapel Friday until midnight to meet with anyone needing a space to reflect and heal, according to the college.

Cantwell and Rabbi Rhonda Shapiro-Reiser are also supposed to have an announcement Saturday.

McCartney said the vandalism was intended to incite fear and division on campus. Instead, Smith, she said, members of the Smith community will respond “by supporting one another and with our sustained commitment to dismantling the systems from which these abhorrent acts emerge.”",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",school administration,victim support,"school administration
victim support",school administration,clean up/cover up,"school administration
clean up/cover up",4,Graffiti,vandalism,"letters/statements, other, victim support, clean up/cover up","school administration, police/sheriff, school administration, school administration",,FALSE,TRUE,other,FALSE,TRUE,TRUE,school administration,FALSE,TRUE,police/sheriff,FALSE,FALSE,TRUE,TRUE,TRUE
https://turnto10.com/news/local/wheaton-college-investigating-incidents-involving-swastikas,10/27/2019,Norton,MA,Local News,none,,,,,no,ink,student housing,college,door whiteboard,,,,FALSE,,"Letter from president of college: To the campus community,I am writing to share news about a disturbing incident that took place on campus last night. A swastika was found drawn on the white board of a second-floor room door in Pine Hall. This is now thesecond incident in this residence hall over the last two weeks. I want to stress, again, that this runs counter toour values as an institution. The swastika is a symbol of antiSemitism, white supremacy and genocide. Itrepresents a threat to Jewish people, and an affront to every member of the Wheaton community.We are making every effort to identify the person or persons responsible for violating our community’s sense of safety, security and inclusivity. Public Safety officers responded to Pine Hall last night to canvas the building,and they are continuing to investigate both incidents, following up every lead that they receive. At the same time, I want you to know that supporting students remains our highest priority. Residence Life staff met with residents in Pine Hall last evening, and they will continue to offer support and counsel to all students inthe building and on campus.We also plan to step up security in Pine Hall. Public Safety officers will be conducting extra patrols in thebuilding and beyond. You can help. If you have any information that you think might be related to theseincidents, please share it. There are multiple ways to report information: via the department’s non-emergencybusiness line at 508-286-8213, the anonymous tip line at 508-286-5700, or by using the Live Safe App. Youmay also report information to the Dean of Students Office at 508-286-8218 or submit a bias-incident report. A campuswide group of senior leaders is meeting this morning to discuss specific responses to these incidents.During the past two weeks, staff from across the college have been planning and implementing additionalprograms and support for individual students and the broader community. Meanwhile, if you or someone youknow would like support, please know that there are resources on campus for you. These include:The Counseling Center at 508-286-3905, located at 42 Howard Street; After hours Counseling Services at 508-286-3905;The Center for Global Education at 508-286-4950, located at 5 Howard Street;The Marshall Center for Intercultural Learning at 508-286-3532, located on the corner of Howard Streetand E. Main Street;The Center for Social Justice and Community Impact at 508-286-3370, located in the Chapel Base;The Dean of Students Office at 508-286-8218, located in Park Hall; andResidential life staff arealso available and can be reached through the number posted in your hall or viaPublic Safety.Please remember that we are stronger together. The surest way to defeat hatred and intolerance is through our connections to each other and our support for each person’s rights and dignity. I plan to attend tonight’sShabbat dinner and conversation hosted by Wheaton College Hillel. I urge everyone to engage in activities thatexpress our unified commitment to diversity, inclusion and equity. Your participation matters greatly.Dennis HannoPresidentWheaton College            Also, In response to the incidents, the college has been hosting educational events. Last week, there was a solidarity rally on campus.

Wheaton College is holding an event on Friday to discuss the history and meaning of the swastika.

Wheaton College said it reported the incidents to Norton police and to the Anti-Defamation League. It has also increased its patrols.

The college said it's following up every lead it receives and is offering support and counseling to students who need it.",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",school administration,victim support,"school administration
victim support",school administration,gathering/protest/vigil/demonstration,"school administration
gathering/protest/vigil/demonstration",4,Other,none,"letters/statements, other, victim support, gathering/protest/vigil/demonstration","school administration, police/sheriff, school administration, school administration",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,TRUE,TRUE,TRUE,TRUE
https://www.unr.edu/bias-reporting/summary,10/28/2019,Reno,NV,Online database,none,,,N******-are-Scum,,no,ink,academic building,college,bathroom,,Black American Community,,FALSE,,Police services took the report and investigated. Message removed. ,,police/sheriff,other,"police/sheriff
other",,clean up/cover up,"
clean up/cover up",,,"
",,,"
",2,Other,none,"other, clean up/cover up",other,Black American Community,FALSE,TRUE,other,FALSE,FALSE,TRUE,,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.ctinsider.com/news/thehour/article/Swastika-racial-slur-found-in-Norwalk-high-14580416.php,10/29/2019,Norwalk,CT,Local News,incident-of-antisemitism,,,,,no,unidentified,high school,K-12,furniture,,,,FALSE,,"In a letter to parents on Tuesday, Brien McMahon Principal Scott Hurwitz described “recent” incidents — including a drawn swastika found on a chair and the rearranging of computer keys to spell a racial slur — that occurred in the same computer lab.",can't get to details of story because newspaper makes you pay to read the story,school administration,letters/statements,"school administration
letters/statements",,,"
",,,"
",,,"
",1,Incident,other,letters/statements,letters/statements,,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.unr.edu/bias-reporting/summary,10/29/2019,Reno,NV,Online database,none,,,"White-Power, Take-one-Down",,no,ink,academic building,college,bathroom,,,,FALSE,,Hate and Bias Response Team developing educational resources. Police services took the report and investigated.,,police/sheriff,other,"police/sheriff
other",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",,,"
",,,"
",2,Other,none,"other, policy/committee/system creation","police/sheriff, school administration",,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,TRUE,FALSE,FALSE,TRUE,TRUE
https://www.unr.edu/bias-reporting/summary,10/29/2019,Reno,NV,Online database,none,,,,,no,ink,academic building,college,bathroom,,,,FALSE,,"Student told reporter. Police responded and took police report, investigated and removed swastika's. ",,police/sheriff,other,"police/sheriff
other",police/sheriff,clean up/cover up,"police/sheriff
clean up/cover up",,,"
",,,"
",2,Other,none,"other, clean up/cover up","police/sheriff, police/sheriff",,FALSE,TRUE,other,FALSE,FALSE,TRUE,police/sheriff,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.campusfairness.org/acf-statement-on-the-swastika-found-at-umass-amherst/,10/30/2019,Amherst,MA,Non-profit Website,antisemitic-incident,,,,,no,chalk,arts center,college,unknown,,,,FALSE,,"ACF condemns any antisemitic incidents at UMass Amherst in the strongest possible terms. According to FBI hate-crimes statistics, more than half of all hate-crimes with a religious bias are directed at Jews. As UMass Students in Alliance for Israel stated, “Hate Has No Home at UMass: Not today, not tomorrow, not ever.” We must not allow UMass Amherst to become a campus that fosters antisemitism and threatens the mental and physical well-being of Jewish students.

ACF will continue to be actively engaged in taking action in response to this incident. We are here to support for the Jewish community on campus and we call on the broader UMass Amherst community to join us in this effort.

About ACF: Alums for Campus Fairness (ACF) is America’s unified alumni voice on issues of antisemitism, demonization of Israel, and bigotry. With over thirty-five chapters, ACF positions thousands of alumni on the front lines of key issues at their alma maters and works to ensure that universities remain pillars of open dialogue and equal opportunity for all students. For more information, please visit www.campusfairness.org.  Also, see statement issues on FB by UMass SAFI: https://www.facebook.com/safi.umass/posts/2959028217442533           see also this article for more on response: https://www.campusfairness.org/five-swastikas-found-at-umass-amherst/",,community members,letters/statements,"community members
letters/statements",,,"
",,,"
",,,"
",1,Incident,antisemitic-incident,letters/statements,letters/statements,,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.sentinelsource.com/news/local/signs-with-swastika-local-lawmakers-faces-has-state-democratic-party/article_fdced41b-2a78-554c-b627-9a5c3e7feb6a.html,10/30/2019,Concord,NH,Local News,Nazi-symbol,,,,,no,ink,state legislature,public facility,poster,,,,FALSE,,A House committee hearing on a firearms-related bill took a bitter turn Wednesday after activists in the crowd appeared with signs comparing New Hampshire Democrats to Nazis. Read article for more details and response,,,,"
",,,"
",,,"
",,,"
",0,Symbol,Nazi-symbol,,,,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.easthamptonstar.com/2019117/swastika-found-springs,10/30/2019,East Hampton ,NY,Local News,graffiti,market-of-hatred,,,,no,paint,urban street,public space,stone,,,,FALSE,,"Rabbi Joshua Franklin and Cantor-Rabbi Debra Stein of the Jewish Center of the Hamptons and Rabbi Leibel Baumgarten of Chabad of the Hamptons issued a joint statement this week, noting that town police had been quick to clean up “the marker of hatred.”  “We should add that our town and village police go above and beyond in keeping synagogues safe in the Hamptons. But while the image was erased, the hatred behind it was not. Whether this was a hate-filled act of Halloween troublemaking, or something more serious, we don’t yet know. But our history teaches us just how quickly one small act of hatred can escalate into violence,” they said, adding, “No form of bigotry belongs here in the Hamptons. We hope that you will join in condemning all acts of racism, antiSemitism, homophobia, and xenophobia in our town.”",words in spanish also written; not disclosed what they said,religious leaders,letters/statements,"religious leaders
letters/statements",police/sheriff,clean up/cover up,"police/sheriff
clean up/cover up",police/sheriff,other,"police/sheriff
other",,,"
",3,Graffiti,graffiti,"letters/statements, clean up/cover up, other","religious leaders, police/sheriff, police/sheriff",,FALSE,TRUE,clean up/cover up,TRUE,TRUE,TRUE,police/sheriff,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.lohud.com/story/news/crime/2019/10/31/swastika-ossining-high-school/4116910002/,10/31/2019,Ossining,NY,Aggregate Community News Platform,vandalism,,,N*****,,no,pencil,high school,K-12,bathroom,,Black American Community,,FALSE,,"Ossining Superintendent of Schools Raymond Sanchez said in a letter to parents that a custodian reported the vandalism after classes ended on Thursday. The custodian found ""a crudely-drawn swastika and a partial version of the 'N-word' scratched onto the bathroom wall in pencil,"" Sanchez said. The bathroom was locked after the vandalism was found, and police were notified, he said. ""This is an unacceptable act of hatred and will be fully investigated by the Ossining Police Department and the district,"" Sanchez said. ""We reject this antisemitic and racist act and the use of all symbols and/or language of hate.""   See this article for response to this and other swastika incidents in the area: https://www.lohud.com/story/news/2019/12/06/teachers-urged-combat-racism-antiSemitism-their-classes-white-nationalism/2621203001/",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Vandalism,vandalism,"letters/statements, other","school administration, police/sheriff",Black American Community,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.northjersey.com/story/news/passaic/ringwood/2019/11/01/swastikas-found-ringwood-nj-candidates-campaign-signs/4110337002/,10/31/2019,Ringwood,NJ,Local News,racist-symbol,,,,,no,paint,home,private property,campaign sign,,Jewish Community,,FALSE,,"“The swastikas scrawled on signs in Ringwood are a disgusting display of antiSemitism that have no place in Ringwood, in the Fifth District, in New Jersey, or anywhere in our nation,"" Rep. Gottheimer said in a statement. ""This hate-motivated crime in no way reflects the values of our North Jersey community, and, unfortunately, is further vile evidence that antiSemitism, and hate-driven extremism is on the rise here and around the world.""

Ringwood police reported several instances of mischief and vandalism in the Erskine Lakes area of town Wednesday night. Police asked anyone with home surveillance footage to review it for useful information.

""At this time, the damage appears to be random and involving several types of offensive graffiti symbols,"" police stated. ""Due to the nature of some of the symbols, the Ringwood Police Department is handling the investigation as a bias-incident.""","jewish politician, also running against republicans",representative/senator,letters/statements,"representative/senator
letters/statements",police/sheriff,other,"police/sheriff
other",police/sheriff,letters/statements,"police/sheriff
letters/statements",,,"
",3,Symbol,other,"letters/statements, other, letters/statements","representative/senator, police/sheriff, police/sheriff",Jewish Community,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.capitalgazette.com/education/ac-cn-south-river-20191031-dcetbmfckrax5ixjmjw4iminle-story.html,10/31/2019,Edgewater,MD,Local News,drawing,symbol-of-hate,,,,no,unidentified,high school,K-12,bathroom,,,,FALSE,,"“Swastikas are very clear symbols of hate and have historically, though not exclusively, been directed toward the Jewish community,” Myers said in the letter. “Our school system has a clear policy to address bias-motivated behavior and the consequences for violating our policies are stipulated in our student handbook.”    Letter in English and Spanish and accesssible for screen readers on the new site Dear South River High School Families: I am writing to let you know about an incident that occurred at our school today so that you can have accurate information and can discuss this matter with your child in a manner you deem most appropriate. At about 9:45 this morning, a teacher alerted our administration to the presence of a swastika that had been drawn on a wall of the boys bathroom located near our media center. Administrators and our School Resource Officer immediately responded to the bathroom. The image was documented and then removed. We are in the process of investigating this matter to determine, if we can, who is responsible for this act-of-hate. The image did not exist last night when custodial crews conducted their evening cleaning, and the bathroom remained locked from that point until this morning. We believe it was done this morning during or after student arrival. I want to be very clear that this type of behavior is unacceptable. Swastikas are very clear symbols of hate and have historically, though not exclusively, been directed toward the Jewish community. Our school system has a clear policy to address bias-motivated behavior and the consequences for violating our polices are stipulated in our Student Handbook. I assure you that we will take swift and appropriate action with regard to any student who is found to be involved in this matter. As we continue to investigate this matter, I ask you to please speak with your child about the importance of acceptance and inclusion, and the obligation every one of us has to simply be kind to each other. Please also relay any pertinent information regarding this or any other matter to our school or police as soon as possible. Please know that our school counselors, as well as the AACPS Office of Student Services, are always available to speak with students and staff about their feelings and concerns regarding the climate of our school. Any safety concern can also be addressed through the Student Safety Hotline at 1-877-676-9854 that can be accesssed 24 hours a day, 7 days a week. I wanted to make sure you were aware of this incident so that you can support your child in the way or ways that you deem most appropriate. Please know that our school counselors are always available for students, especially if your child needs to share how he/she feels about this or any other incident. Sincerely, William T. Myers Principal",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",school administration,clean up/cover up,"school administration
clean up/cover up",school administration,victim support,"school administration
victim support",4,Other,other,"letters/statements, other, clean up/cover up, victim support","school administration, police/sheriff, school administration, school administration",,FALSE,TRUE,other,FALSE,TRUE,TRUE,school administration,FALSE,TRUE,police/sheriff,FALSE,FALSE,TRUE,TRUE,TRUE
https://www.stopantisemitism.org/antisemitic-incidents-19/swastika-graffiti-leads-to-hate-crime-charge-for-new-york-teen,11/1/2019,West Seneca,NY,Local News,anti-Jewish-and-racist-slogans,offending-graffiti,,,,no,ink,library and community center,community center,bathroom,,Jewish Community,Immigrant Community,FALSE,17 year old,"The offending graffiti, which included a swastika and racist words written on bathroom stalls, was discovered by library staff in early November, said West Seneca Police Lt. James P. Unger. They told buildings and grounds staff, who removed the graffiti each of the four times it was discovered.

Since it happened over a period of time, an extra surveillance video camera was set up in the hallway outside the bathroom. Staff picked out the culprit, and last Friday, a buildings and grounds employee saw the youth go into the center, and into the bathroom, officials said.

""He was caught red-handed,"" Councilman Gene Hart said.

Police were called, and they detained the youth and brought him in for questioning.

He was charged with fourth-degree criminal mischief as a hate-crime, and first-degree aggravated harassment for placing a swastika on property, both felonies. He also was charged with misdemeanor charges of criminal tampering and making graffiti.","anti-Jewish, anti-immigration, and racist slogans",business owner,clean up/cover up,"business owner
clean up/cover up",police/sheriff,suspension/denial of access to space,"police/sheriff
suspension/denial of access to space",,,"
",,,"
",2,Other,graffiti,"clean up/cover up, suspension/denial of access to space","business owner, police/sheriff","Jewish Community, Immigrant Community",FALSE,TRUE,suspension/denial of access to space,FALSE,FALSE,TRUE,business owner,TRUE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.darientimes.com/news/article/After-middle-school-incidents-swastika-found-at-14815859.php,11/1/2019,Darian,CT,Local News,drawing,,,,,no,unidentified,high school,K-12,computer  ,,,,FALSE,,"A community meeting has been set for Dec. 12 in response to a continuing problem faced by Darien schools of swastika drawings being found.

The meeting being set comes after Schools Superintendent Dr. Alan Addley told The Darien Times a swastika had been recently found at Darien High School on Nov. 1. Details are still being organized for the meeting.

“At the end of the day, a high school student reported finding a swastika drawn on a school Chromebook. The student reported the incident to the high school administration,” he said. Addley said the drawing was likely from the end of the previous school year.                        “Unfortunately, I must inform you of a discovery made late in the day on Friday, Nov. 1 at DHS. A student noticed, and immediately reported, a small swastika drawn in ink on a Chromebook taken from a cart in a science classroom. We are greatly disturbed by this symbol of hatred and are currently investigating.”

“We have determined that the device has not been used since last June and are therefore not certain about the timing of this act. We join the middle school in its message of zero tolerance and their efforts, along with the entire Darien School District, to expand our educational focus on the impact of such symbols on all of us,” she said.

Dunn told families she addressed the school body today with the message and “our work will continue to sustain a school climate in which acts of racism, in any form, are abhorred.”

“As part of this effort, the administration is finalizing a Community Conversation for Action. Leaders in the community will be invited to participate in the conversation that will be hosted and facilitated by the National Conference for Community and Justice,” he said. Dunn told families she addressed the school body today with the message and “our work will continue to sustain a school climate in which acts of racism, in any form, are abhorred.”

“As part of this effort, the administration is finalizing a Community Conversation for Action. Leaders in the community will be invited to participate in the conversation that will be hosted and facilitated by the National Conference for Community and Justice,” he said.

Darien High School principal Ellen Dunn sent an email to school families Wednesday, as sent to Darien High School families, in its entirety. “At DHS, we cannot remain silent…we cannot and do not tolerate a symbol of hatred in our community. I ask you all to interfere… to consider your role in rejecting hatred and use your voices to educate, to challenge and to condemn this behavior. I will be meeting with our Community Council and we will invite you all to participate in our work going forward to prevent such acts in our community. There is nothing more important.”

Town officials respond

First Selectman Jayme Stevenson said “Our modern world associates the swastika with the German National Socialist (Nazi) party and the military brutality and Holocaust genocide perpetrated by Adolf Hitler and his followers during World War 2.”

“It has become a powerful symbol of hatred, racial bias and antiSemitism. Sadly, several swastika drawings were found in our middle and high schools. I would like to believe these drawings were not expressed with malicious or hateful intention,” she said.

“Darien is a town of loving caring people so these overt symbols of hate are incongruent with what I know and love about our town. We must, however, maintain zero tolerance for all expressions of hate, racial bias and discrimination of any kind in our schools and community,” she said. Stevensons said she strongly encourages families to take time to talk about the importance of tolerance and inclusivity and looks forward to working together with school officials, town and community leaders and in partnership with the the Anti-Defamation League.

“The Darien Board of Education rejects symbols of hate, and supports the Districts efforts to educate our children on the deep, painful, and profound wounds opened by each of these occurrences,” said Board of Education Chairman Tara Ochman.

“We ask the community as a whole, and all families to join us in these tough, real conversations. Darien is a community that has always been brave and outspoken. Let us not shy away from this topic,” Ochman said.

“The Board of Education is committed educating our children on the past, so they can go out into the world and build a brighter future,” she said.

Darien Police said though the school resource officer had been notified about the high school incident, the investigation was being led by the school district.",,school administration,letters/statements,"school administration
letters/statements",mayor/council member,letters/statements,"mayor/council member
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",3,Other,other,"letters/statements, letters/statements, other","school administration, mayor/council member, police/sheriff",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.startribune.com/police-juvenile-was-responsible-for-swastika-graffiti-on-edina-school-property/564517022/,11/2/2019,Edina,MN,Local News,Nazi-swastika,graffiti,,TOE,male genitalia,no,chalk,elementary school,K-12,exterior urban wall,https://images.foxtv.com/static.fox9.com/www.fox9.com/content/uploads/2019/11/764/432/Edina-graffiti.jpg?ve=1&tl=1,,,FALSE,juveniles-race and gender unknown,"Along with drawings of the swastika and a phallic symbol, the graffiti also included the letters “TOE.” A police officer photographed the graffiti, washed it off and alerted school resource officers.

“Swastikas are offensive and not condoned in our community,” City Manager Scott Neal said Tuesday. “Incidents such as this do not reflect the sentiments of the community. We must continue to work together to make Edina welcoming for all.”                                                                     School district surveillance video was reviewed, leading officials to a juvenile being identified as the person responsible. The youth was interviewed Tuesday and confessed to the temporary defacing of the property just south of the high school football field and the Edina Community Center, police said.

“Because there was no permanent damage to the school district’s property, there was not a crime with which to charge the juvenile,” a statement from police read.                                                          Also see following article about more response include move by state senator to pass new legislation: https://www.fox9.com/news/dfl-lawmaker-seeks-to-toughen-hate-crime-laws-after-swastika-incidents",,police/sheriff,clean up/cover up,"police/sheriff
clean up/cover up",police/sheriff,suspension/denial of access to space,"police/sheriff
suspension/denial of access to space",,,"
",,,"
",2,Other,graffiti,"clean up/cover up, suspension/denial of access to space","police/sheriff, police/sheriff",,FALSE,TRUE,clean up/cover up,FALSE,FALSE,TRUE,police/sheriff,TRUE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.nbcconnecticut.com/news/local/mother-wants-better-education-after-swastikas-found-at-glastonbury-school/2056740/,11/4/2019,Glastonbury,CT,Local News,markings,,,,,no,wood,middle school,K-12,auditorium,,,,FALSE,,"Perel says she was picking up her daughter from dress rehearsal when she says she overheard two boys mention that they “found Hitler signs on the wall.”

The mother of two says she contacted the principal and the board of education.

By Wednesday, the carvings were removed which Perel believes was a smart move by the school board.

“These hate-crimes don’t have any room in our schools,” said Perel. “We should be working to create a better learning environment for our children.”

The concerned mother says she wants to educate rather than persecute the person or group of people that may have completed the hateful actions.

“We must know how to act and react in those situations,” said Perel. “It takes a village to educate, nurture and mold the leaders of tomorrow.”

Parents and Guardians of Gideon Wells Community were sent this statement:

""In regards to making this a teachable moment, we are actively pursuing a partnership with organizations such as the ADL to address the larger issue we have - tolerance. There is a tremendous program for 10th graders at the High School that we hope to marry up with and provide the foundations of understanding to our sixth graders. We plan on doing the work needed to instill in our community that this type of symbol is not tolerated and will be addressed with education and understanding. We are committed to our school standards of CARE, RESPECT and RESPONSIBILITY for our students, staff and community.”

The A.D.L is set to host a meeting to educate administrators, parents and students, next Wednesday.",,school administration,letters/statements,"school administration
letters/statements",school administration,clean up/cover up,"school administration
clean up/cover up",ADL,policy/committee/system creation,"ADL
policy/committee/system creation",,,"
",3,Other,other,"letters/statements, clean up/cover up, policy/committee/system creation","school administration, school administration, ADL",,FALSE,FALSE,no involvement,FALSE,TRUE,TRUE,school administration,FALSE,FALSE,None,TRUE,FALSE,FALSE,TRUE,TRUE
https://www.montclairlocal.news/2019/11/13/threatening-graffiti-montclair-schools-nj/,11/5/2019,Montclair,NJ,Local News,vandalism,,,Cake,,no,pencil,high school,K-12,furniture,,,,FALSE,,"On Nov. 5, Montclair High School staff reported finding swastikas, along with the word “cake” on a cafeteria table drawn in pencil. On the same day, an Immaculate Conception High School staff member discovered the words “Immaculate will die” and “You will all die” written in blue marker on a stall wall in the third-floor girls’ restroom.

Both incidents were reported to police.

Police Capt. Scott Buehler said both incidents were discovered during the daytime hours. Both incidents have been referred to the Juvenile Aid Bureau for investigation, he said.",,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Vandalism,vandalism,other,other,,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.loudountimes.com/news/multiple-properties-south-of-purcellville-vandalized-with-offensive-imagery/article_21b1b5ee-00b5-11ea-8935-bf9f248f041f.html,11/5/2019,Purcellville,VA,Local News,vandalism,,,,male genitalia,no,paint,urban street,public space,mailbox,,,,FALSE,,LCSO officials are currently investigating and say the victims don't appear to have been specifically targeted. No suspects have been identified.,racial slurs and vulger language as well,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Vandalism,vandalism,other,other,,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
