url_to_jpg,img_available
https://scontent-den4-1.xx.fbcdn.net/v/t1.0-0/p403x403/60632996_479191509288517_1524299763254558720_o.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=Y6rBBuuqnuoAX_7IkCe&_nc_oc=AQn1LfAlBKZcvJ_UQEInrU7lzZCKZh1tNTiXIGmw5IUxRlrRTRCiNFoS4B6EJW6QijA&_nc_ht=scontent-den4-1.xx&tp=6&oh=072c2fabaf8d2bd890763d448e6d08bd&oe=5F68E268,False
,False
,False
,False
,False
,False
,False
https://www.ajc.com/resizer/0I6-BRhUyT-TWyhslDwPfixl-rc=/800x0/cloudfront-us-east-1.images.arcpublishing.com/ajc/A7DRQNJBZU4YS6RXAZPRCZCDKQ.jpg,True
,False
,False
https://www.wivb.com/wp-content/uploads/sites/97/2019/07/geneva_racist_symbols_72219_1.jpg?w=960&h=540&crop=1,True
,False
,False
,False
,False
,False
,False
https://ca-times.brightspotcdn.com/dims4/default/b78d512/2147483647/strip/true/crop/596x493+0+0/resize/840x695!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2F16%2F5f%2Fb4db60d141dcad5ffcd25a623ff6%2Fswastika.JPG,True
,False
,False
,False
https://cnycentral.com/resources/media/d8044c1c-25a9-45f3-ad39-f172b269144d-large16x9_oswegoco.vandalism2.jpg?1562961495951,False
https://qns.com/wp-content/uploads/2019/07/66397838_10217138087376640_5503109010447925248_n.jpg,True
,False
,False
"https://denver.cbslocal.com/wp-content/uploads/sites/15909806/2019/07/park-county-swastika.jpg?resize=768,1024",True
https://media.tegna-media.com/assets/WTHR/images/0bce00c7-079e-4f98-b803-cd954bb5aa4d/0bce00c7-079e-4f98-b803-cd954bb5aa4d_1920x1080.jpg,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://gray-kktv-prod.cdn.arcpublishing.com/resizer/xVzQ-eBuG8BxiBdOqt4ahkDT8Gs=/1200x675/smart/cloudfront-us-east-1.images.arcpublishing.com/gray/4P4C5T322RMHDMUER3FFZ2EDAQ.jpg,True
,False
,False
https://bloximages.newyork1.vip.townnews.com/foxcarolina.com/content/tncms/assets/v3/editorial/9/19/9197bee8-b85e-11e9-ad15-afa0f6eef9f2/5d499c4ba5777.image.jpg?resize=1280%2C720,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://bloximages.newyork1.vip.townnews.com/cadillacnews.com/content/tncms/assets/v3/editorial/4/c3/4c3b1a2a-2fe3-5eff-ac92-cceda3be0337/5d7758a6b5228.image.jpg,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://www.theexaminernews.com/examiner-news/wp-content/uploads/2019/10/IMG_1702.jpg,True
https://media.12news.com/assets/KPNX/images/a5846872-b6b3-4582-af70-36a8ea3b069c/a5846872-b6b3-4582-af70-36a8ea3b069c_1920x1080.jpg,True
,False
,False
,False
,False
"https://www.gannett-cdn.com/presto/2019/10/19/PPAS/04b273cf-30f3-4a31-b23d-4827941414e0-72386859_10162494024550002_4501806555833827328_n.jpg?crop=288,400,x357,y355&width=288&height=400&format=pjpg&auto=webp",True
,False
https://i1.wp.com/jocoreport.com/wp-content/uploads/2019/10/Swastika-10-24-19DDR.jpg?w=145&ssl=1,True
,False
,False
,False
https://i2.wp.com/www.wxhc.com/wp-content/uploads/2019/10/church1.jpg?w=720&ssl=1,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://images.foxtv.com/static.fox9.com/www.fox9.com/content/uploads/2019/11/764/432/Edina-graffiti.jpg?ve=1&tl=1,True
,False
,False
,False
,False
https://images.foxtv.com/static.fox10phoenix.com/www.fox10phoenix.com/content/uploads/2019/11/932/524/DB39B8DD5C24484D8168434E09C88451-e1572913231380.jpg?ve=1&tl=1,True
,False
,False
,False
,False
https://pbs.twimg.com/media/EJXSqsaXkAAFk1l?format=jpg&name=medium,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://www.dailybulletin.com/wp-content/uploads/2019/12/IDB-L-VANDALISM-1204-16x9-1.jpg?w=530,True
,False
,False
,False
,False
,False
,False
,False
,False
https://www.gannett-cdn.com/presto/2019/12/11/PDEM/20bc6d38-b075-40f8-ab48-b9adb7f782a3-stark.png?width=1006&height=567&format=pjpg&auto=webp,True
,False
,False
,False
,False
,False
https://www.universalhub.com/files/styles/main_image/public/images/2019/swastikas.jpg?itok=SPkQ99xz,True
,False
https://cdn.cnn.com/cnnnext/dam/assets/191228140504-tina-turner-mural-asheville-north-carolina-vandalized-swastika-exlarge-169.jpg,True
,False
https://www.silive.com/resizer/3Id_JYz7v_icd_a8X28wGXnOSzc=/1280x0/smart/arc-anglerfish-arc2-prod-advancelocal.s3.amazonaws.com/public/D2YICSCQCFAZFOLXK65YTZ4BRY.jpg,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://images.foxtv.com/static.foxla.com/www.foxla.com/content/uploads/2020/02/764/432/f4504def-student-hate-photo-Martin-Luther-King-High-School.jpg?ve=1&tl=1,True
,False
,False
,False
https://townsquare.media/site/385/files/2020/02/howell2.jpg?w=1611&h=1067&q=75,True
https://bloximages.chicago2.vip.townnews.com/coastreportonline.com/content/tncms/assets/v3/editorial/9/7b/97b40078-5d9c-11ea-8382-a712ca7fe80b/5e5ed767a8e33.image.jpg?resize=944%2C673,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://kfoxtv.com/resources/media/c4e3f00b-8992-4c51-ac39-7c11e21e9095-large16x9_Swastika.jpg?1585794595794,False
,False
,False
,False
,False
,False
,False
https://www.clickondetroit.com/resizer/UROMYu-Sv0LkbVT6Vd-5Zm8I9pA=/1600x901/smart/filters:format(jpeg):strip_exif(true):strip_icc(true):no_upscale(true):quality(65)/arc-anglerfish-arc2-prod-gmg.s3.amazonaws.com/public/OWYFTIU6ZVBP7MMTJ4VUCXD6OA.jpg,True
,False
,False
,False
,False
https://kfoxtv.com/resources/media/c4e3f00b-8992-4c51-ac39-7c11e21e9095-large16x9_Swastika.jpg?1585794595794,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://static.timesofisrael.com/jewishchronicle/uploads/2020/06/Penn-state-swastika-Change.org_-Cropped-640x400.jpg,True
,False
,False
,False
,False
,False
https://media.nbcboston.com/2019/09/revere-hate-crime.jpg?fit=850%2C478,True
,False
,False
,False
,False
,False
https://www.gannett-cdn.com/-mm-/573c6b84efd4edd43dd310d508e33aa8bfb8234d/c=0-378-4032-2646/local/-/media/2020/09/09/Providence/ghows-PJ-200629879-1d627980.jpg?width=1320&height=744&fit=crop&format=pjpg&auto=webp,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://bloximages.chicago2.vip.townnews.com/clevelandjewishnews.com/content/tncms/assets/v3/editorial/6/de/6de1df24-d031-11ea-8a45-4f0bf6df5a5f/5f1f13825c572.image.jpg?crop=1236%2C1292%2C6%2C218&resize=1200%2C1254&order=crop%2Cresize,True
,False
,False
,False
https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-0/p180x540/116337905_10160041643508275_2245510420410181001_o.jpg?_nc_cat=100&ccb=2&_nc_sid=2d5d41&_nc_ohc=YGnriXAOUkoAX_BDEs1&_nc_ht=scontent-lga3-1.xx&tp=6&oh=7ce372d45dda6dabe250104daa046a48&oe=5FF7A850,True
https://media.heartlandtv.com/images/Roch+swastika.jpg,False
,False
,False
https://timesofsandiego.com/wp-content/uploads/2020/08/pride1.jpg,True
,False
,False
,False
https://wgme.com/resources/media/7cf3364d-ad45-4e63-92ca-54ccc291cedb-large16x9_BLMWaldo.jpg?1596914130872,False
,False
,False
,False
,False
https://www.pasadenanow.com/main/wp-content/uploads/2020/08/graffiti-crop.jpg,True
,False
,False
,False
,False
,False
,False
https://citrusheightssentinel.com/wp-content/uploads/2020/08/holy-family-vandalism.jpg,True
,False
https://i0.wp.com/eastcobbnews.com/wp-content/uploads/2020/08/East-Cobb-swastika-4.jpg?w=566,True
,False
https://krdo.b-cdn.net/2020/08/118152303_158566815889110_3720643730454049313_n.jpg,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://www.cachevalleydaily.com/wp-content/uploads/2020/09/a-970x546.jpg,False
,False
,False
,False
https://bloximages.newyork1.vip.townnews.com/petoskeynews.com/content/tncms/assets/v3/editorial/1/ea/1ea22220-2362-5a49-a9f9-e74580537757/5f638805714aa.image.jpg?resize=707%2C423,False
,False
,False
,False
https://ewscripps.brightspotcdn.com/dims4/default/a2b50a6/2147483647/strip/true/crop/1251x703+0+0/resize/1251x703!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2F4c%2F45%2F0ca40a8f4baf90c8d71d0df12186%2Fswastika1.JPG,True
https://img.particlenews.com/img/id/1Kyt1q_0X2uDFAf00?type=webp_1024x576,False
,False
,False
,False
,False
https://www.sacbee.com/latest-news/dwdfyc/picture246125455/alternates/LANDSCAPE_1140/suncity2.jpeg,False
https://patch.com/img/cdn20/users/22941961/20201001/032401/styles/raw/public/processed_images/10291.jpeg?width=720,True
,False
,False
,False
,False
,False
,False
,False
,False
https://bloximages.newyork1.vip.townnews.com/citizensvoice.com/content/tncms/assets/v3/editorial/2/19/219e90e1-fa20-51ec-8f37-a5f91c725acc/5f84bb62ee5d8.image.jpg?resize=1606%2C1290,True
,False
,False
,False
,False
https://www.grandforksherald.com/incoming/6721265-nc4mr6-Defaced_Red_Lake_Sign_Oct_14_2020.jpeg/alternates/BASE_LANDSCAPE/Defaced_Red_Lake_Sign_Oct_14_2020.jpeg,False
,False
,False
,False
https://img.sfist.com/2020/10/Temple-Sinai_swastika.jpg,True
https://bloximages.newyork1.vip.townnews.com/jewishaz.com/content/tncms/assets/v3/editorial/3/97/397581c6-1935-11eb-a00e-e39f98f7c867/5f9993773ff4f.image.jpg?resize=1662%2C1247,True
,False
,False
https://pbs.twimg.com/media/ElHv185X0AIOSUw?format=jpg&name=medium,True
"https://sanfrancisco.cbslocal.com/wp-content/uploads/sites/15116056/2020/10/trump-swastika.jpg?resize=768,432",True
https://i1.wp.com/www.jweekly.com/wp-content/uploads/2020/10/lafayette-swas.jpg?resize=1280%2C720px&ssl=1,True
https://www.gannett-cdn.com/presto/2020/11/02/PNJM/07d9308c-fcd6-47be-b75e-751c67c65acd-IMG_1210.jpg?width=640&height=475&fit=crop&format=pjpg&auto=webp,True
,False
https://www.oregonlive.com/resizer/uvUVnAvQ6mKYSxktwzi7qJEi8UI=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/UT53LR75U5EGRECIWD3S26Z2TI.jpeg,True
,False
,False
https://twitter.com/JoeGalliNews/status/1325854277919760384/photo/1,True
,False
,False
,False
,False
https://tapinto-production.s3.amazonaws.com/uploads/articles/12/best_crop_0f709e6abed1157f803a_1212015611531408374617653.jpeg?v=164c3853502588bf1872,True
,False
,False
,False
,False
,False
,False
,False
,False
,False
,False
https://www.gannett-cdn.com/presto/2020/12/10/USAT/0b84a3b4-4844-47b1-9b21-df2cbf3f2696-memorial.jpg?width=300&height=534&fit=crop&format=pjpg&auto=webp   and here:  https://www.msn.com/en-us/news/world/wassmuth-center-post-nazi-stickers-found-at-anne-frank-memorial/ar-BB1bMogo?fullscreen=true#image=1,True
,False
,False
,False
,False
,False
https://s19499.pcdn.co/wp-content/uploads/2020/12/SwasticaVehicleBlurredTag.jpg,True
,False
,False
,False
,False
,False
,False
https://nbcmontana.com/resources/media/48ddbca6-fa31-4336-aad7-46de7f466eda-medium16x9_msslaswastika1.jpeg?1610166946476,False
,False
,False
,False
,False
,False
https://www.metroweekly.com/wp-content/uploads/2021/01/Rainbow-Swastika.jpg,True
